,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
12,28eDLOPRRQUipJ7t4b06Nz,Road Not Taken,Stray Kids,JYP,2019-06-19,0.718,0.913,4,-4.195,0,0.272,0.00112,0.116,0.322,128.088,95762,4
13,5L2p3U6GL2M2ojfZouGIIA,Mixtape#1,Stray Kids,JYP,2019-06-19,0.796,0.759,3,-3.613,1,0.0338,0.0,0.0805,0.498,99.992,252934,4
14,6Gmy7RKh5jkBNzrNx0q8o2,Mixtape#2,Stray Kids,JYP,2019-06-19,0.602,0.504,3,-5.56,1,0.525,0.0,0.219,0.484,173.958,291845,4
15,7f6LzwjohLRDhkf7oqwUka,Mixtape#3,Stray Kids,JYP,2019-06-19,0.762,0.644,1,-7.349,1,0.236,0.0,0.237,0.587,114.051,257854,4
16,2oB05HvHUVNPQI1tTiPoU4,Mixtape#4,Stray Kids,JYP,2019-06-19,0.682,0.919,7,-3.168,0,0.0512,0.0,0.228,0.529,98.067,231463,4
17,5rqvgt4X1q8M6PYDQm7PCg,STOP,Stray Kids,JYP,2019-12-09,0.769,0.862,4,-6.213,0,0.158,0.000569,0.193,0.196,128.025,189513,4
18,0d0dnERp81YYz95fuakZb5,Booster,Stray Kids,JYP,2019-12-09,0.657,0.877,1,-4.929,1,0.0724,0.0,0.349,0.812,150.05,220649,4
19,2wpiWR4tTz4ewnYV1v4KQC,Sunshine,Stray Kids,JYP,2019-12-09,0.725,0.655,0,-5.766,0,0.0849,0.0,0.161,0.493,143.019,222284,4
20,5VoUJEP8CmWmHrsmcAaNSh,You Can STAY,Stray Kids,JYP,2019-12-09,0.73,0.757,8,-7.042,1,0.0153,0.0,0.111,0.356,94.986,208444,4
21,0KHCa8hM5Jff6Ji0JxQYMb,끝나지 않을 이야기,Stray Kids,JYP,2019-11-07,0.447,0.57,5,-6.196,1,0.138,0.0,0.107,0.37,79.801,244867,4
22,4pbn3QsIKWv6BawpO14Kzq,BEWARE,Stray Kids,JYP,2020-03-17,0.678,0.951,1,-2.649,1,0.0414,0.0,0.378,0.404,98.028,190653,4
23,3aYsXEPnbdHwIByyJIF4b8,Spread My Wings,Stray Kids,JYP,2020-03-17,0.68,0.945,11,-3.472,0,0.15,0.0,0.238,0.67,139.887,202120,4
24,3TdDuTNDALwxyPSy8mqVWY,YAYAYA,Stray Kids,JYP,2020-03-17,0.674,0.938,9,-1.687,0,0.108,0.0,0.0969,0.696,132.041,202667,4
25,58XXaW1pFAiXZRouc7ulaJ,District 9,Stray Kids,JYP,2020-03-17,0.646,0.954,9,-1.899,1,0.017,5.92e-06,0.122,0.512,90.017,213587,4
26,1MYmqPMb3nYRtqo5l3mosX,Boxer,Stray Kids,JYP,2020-03-17,0.642,0.902,2,-3.471,1,0.00716,0.0,0.185,0.46,104.897,202293,4
27,0DKnykHG3eGnUM6YQe7Z5a,Awkward Silence,Stray Kids,JYP,2020-03-17,0.541,0.894,10,-2.989,0,0.0972,0.0,0.0974,0.732,199.821,195320,4
28,6wFFqR7yjw21vqFvA08PWu,Mirror,Stray Kids,JYP,2020-03-17,0.589,0.849,4,-3.761,0,0.0134,0.0,0.121,0.518,185.936,222440,4
29,5m34huZyl058eNO7F4hIG9,Grow Up,Stray Kids,JYP,2020-03-17,0.553,0.944,7,-3.254,1,0.114,0.0,0.353,0.625,174.096,213040,4
30,77S3DRpDbkxHW1ZVTVyF9w,My Pace,Stray Kids,JYP,2020-03-17,0.676,0.82,11,-4.278,0,0.0413,0.0,0.127,0.777,155.118,190307,4
31,2226EvPWOQRalBjwGv9zgh,19,Stray Kids,JYP,2020-03-17,0.549,0.668,10,-4.472,1,0.439,0.0,0.0972,0.37,103.68,206440,4
32,2IiTy93oA78tCTMnwCldgS,Voices,Stray Kids,JYP,2020-03-17,0.667,0.872,1,-3.561,1,0.0205,0.0,0.35,0.297,149.969,202120,4
33,4uvAnZY8axmju0aJrulJna,Question,Stray Kids,JYP,2020-03-17,0.771,0.814,4,-4.295,0,0.018,0.0,0.0808,0.532,98.027,184360,4
34,0okF4ps9VeRQbEUYnImA1x,M.I.A.,Stray Kids,JYP,2020-03-17,0.812,0.88,9,-4.141,0,0.172,0.0,0.151,0.652,139.998,211627,4
35,1feJB1Z00FJZgieyfiVSeI,I am YOU,Stray Kids,JYP,2020-03-17,0.65,0.862,11,-3.906,1,0.0133,0.0,0.144,0.673,144.941,206840,4
36,6TCQ5kYMTXFrrCobvXqUxY,Get Cool,Stray Kids,JYP,2020-03-17,0.802,0.853,2,-4.172,1,0.0742,0.0,0.28,0.956,151.96,196440,4
37,6gisOiWATiawP3eFUAGtJe,MIROH,Stray Kids,JYP,2020-03-17,0.565,0.976,9,-3.199,1,0.00946,0.0,0.337,0.45,126.067,208667,4
38,6r3aSLQGUwMaKtcrZgYESL,Victory Song,Stray Kids,JYP,2020-03-17,0.736,0.812,7,-3.997,1,0.00654,0.0,0.159,0.52,103.034,198053,4
39,0o0Cw5YbhMhADD0BlxSGhN,Levanter,Stray Kids,JYP,2020-03-17,0.557,0.695,9,-4.699,1,0.00753,0.0,0.534,0.358,149.921,197707,4
40,4ugyIuBiZNcbaWQFnpVHqb,Chronosaurus,Stray Kids,JYP,2020-03-17,0.657,0.879,2,-2.733,1,0.284,0.0,0.28,0.472,99.973,200440,4
41,1n0deeH4R7k0A5zENssBYc,Side Effects,Stray Kids,JYP,2020-03-17,0.596,0.98,2,-1.667,1,0.0223,0.0,0.0667,0.143,97.454,195253,3
42,7tjAwgoK0afrLa8tsv2tKX,TMT,Stray Kids,JYP,2020-03-17,0.8,0.839,2,-3.921,1,0.0657,0.0,0.0555,0.557,131.994,209027,4
43,6VEwhm9m2rMnDKhc1WSLIA,Double Knot,Stray Kids,JYP,2020-03-17,0.752,0.738,5,-5.341,0,0.0541,0.0,0.526,0.585,146.94,191547,4
44,1zeAd1eaHdNU2RxvRmv4xW,Astronaut,Stray Kids,JYP,2020-03-17,0.739,0.84,1,-6.555,0,0.0189,0.0,0.183,0.627,120.049,180053,4
45,1M9qmt6EFa0RJJV8C7Y3HO,GO LIVE,Stray Kids,JYP,2020-06-17,0.656,0.869,9,-7.606,1,0.0318,0.0688,0.0781,0.115,153.967,110621,4
46,0RzT9tBLcQhofW2TNiHP9B,God’s Menu,Stray Kids,JYP,2020-06-17,0.689,0.771,5,-3.618,1,0.00776,0.0,0.521,0.482,157.052,167922,4
47,2AeLlfB0vLKz7nukzQ97ri,Easy,Stray Kids,JYP,2020-06-17,0.701,0.812,6,-5.175,0,0.000219,1.03e-05,0.471,0.388,144.1,183135,4
48,53StevmjK3N3aYHwoxRsBQ,Pacemaker,Stray Kids,JYP,2020-06-17,0.795,0.874,2,-3.602,1,0.0219,0.0,0.114,0.497,100.024,190602,4
49,45GRs2YmGzTKp2MmafqCjG,Airplane,Stray Kids,JYP,2020-06-17,0.796,0.813,5,-3.116,0,0.0756,0.0,0.0428,0.858,156.047,214727,4
50,01UPzueYKNIRn4R9l5neB5,Another Day,Stray Kids,JYP,2020-06-17,0.848,0.453,2,-10.234,0,0.422,3.67e-05,0.333,0.54,94.991,166968,4
51,6m8vPz16wTojmAnVgdWtls,Phobia,Stray Kids,JYP,2020-06-17,0.681,0.923,1,-3.387,1,0.0491,0.0,0.0769,0.551,141.996,212618,4
52,560TR1d15nGMXufjbt5tys,Blueprint,Stray Kids,JYP,2020-06-17,0.744,0.77,7,-4.54,1,0.0591,0.0,0.287,0.606,109.977,251300,4
53,0I952Ff5CiRpdtfpSGUuA9,TA,Stray Kids,JYP,2020-06-17,0.639,0.957,7,-3.157,1,0.00262,0.0,0.367,0.487,126.031,208658,4
54,6RjcdArzX2hixSXkGVLt1o,Haven,Stray Kids,JYP,2020-06-17,0.677,0.95,6,-3.535,0,0.0529,0.0,0.102,0.593,129.973,199671,4
55,05E7iRWsq1MYAlJElzCKCv,"TOP (""Tower of God"" OP)",Stray Kids,JYP,2020-06-17,0.615,0.941,7,-2.71,1,0.00316,0.0,0.237,0.247,97.924,185552,4
56,2GpRNFluKholHzpWM7t0t8,"SLUMP (""Tower of God"" ED)",Stray Kids,JYP,2020-06-17,0.608,0.873,7,-3.844,1,0.166,0.0,0.493,0.655,160.048,134793,4
57,41qqDAW8PnUMNFdqqrvMEz,Mixtape : Gone Days,Stray Kids,JYP,2020-06-17,0.897,0.818,1,-4.74,1,0.139,0.0,0.0465,0.875,135.029,194886,4
58,0exBaw5BGLf2MP4MIO0yOh,Mixtape : On Track,Stray Kids,JYP,2020-06-17,0.441,0.761,1,-3.472,1,0.178,0.0,0.523,0.615,171.288,208143,3
59,68nztiBbdiddgbCUgXlCs5,The Tortoise and the Hare,Stray Kids,JYP,2020-09-14,0.674,0.854,11,-7.784,0,0.0603,0.16,0.268,0.176,154.072,224366,4
60,7I0vl97TYZW86qYdgcD1qu,Back Door,Stray Kids,JYP,2020-09-14,0.82,0.842,7,-3.853,1,0.157,0.0,0.112,0.653,107.952,189287,4
61,4TT3Ri8Idncs23UDGMC6Hy,B Me,Stray Kids,JYP,2020-09-14,0.675,0.856,11,-2.354,0,0.0158,0.0,0.251,0.867,149.972,205103,4
62,5NbmRFtL4YLYv045u4bSNS,Any,Stray Kids,JYP,2020-09-14,0.879,0.868,3,-3.113,0,0.0309,0.0,0.107,0.419,110.054,169140,4
63,1mZttLRYMGTq4m88qbgCE7,Ex,Stray Kids,JYP,2020-09-14,0.677,0.729,5,-3.546,1,0.481,0.0,0.167,0.388,90.072,217225,4
64,4wbY22D0I6GL49RltKwdB5,"We Go (Bang Chan, Changbin, HAN)",Stray Kids,JYP,2020-09-14,0.647,0.944,5,-3.947,0,0.0652,0.0,0.0845,0.287,174.027,157484,4
65,2OU8SjA9462FhrfqssKJJn,"Wow (Lee Know, Hyunjin, Felix)",Stray Kids,JYP,2020-09-14,0.731,0.723,8,-5.955,0,0.0037,0.0,0.068,0.534,127.921,193811,4
66,4wMKQGoS7TwkGMvPk9lcHG,"My Universe (Seungmin, I.N Feat. Changbin)",Stray Kids,JYP,2020-09-14,0.673,0.794,1,-3.664,1,0.0741,0.0,0.132,0.349,92.038,203425,4
67,1COXMzXT4JxnQCePCeptPP,ALL IN,Stray Kids,JYP,2020-10-27,0.74,0.834,0,-5.751,1,0.0392,0.0,0.0568,0.775,139.961,187187,4
68,6ilFCE6Ec0g4i6qbay0t6s,FAM,Stray Kids,JYP,2020-10-27,0.885,0.788,7,-4.376,1,0.066,0.0,0.0688,0.335,105.03,215067,4
69,4GyHQOpfrElhvKjIfXSEf3,One Day,Stray Kids,JYP,2020-10-27,0.76,0.81,8,-5.209,1,0.146,0.0,0.072,0.542,145.054,193187,4
70,2PujZcAaAMGsOeTUjrzkrz,Hello Stranger,Stray Kids,JYP,2020-07-16,0.706,0.865,8,-3.103,1,0.0232,0.0,0.328,0.667,99.999,239653,4
71,3Ea1CNsTqBY4RtAESrBeNI,Going Dumb (with Stray Kids),Alesso,JYP,2021-03-19,0.834,0.651,6,-4.855,0,0.153,0.0,0.146,0.49,121.978,169506,4
72,5RvuQYqw1KZanRWDGAZrQd,CHEESE,Stray Kids,JYP,2021-08-23,0.376,0.947,2,-2.388,1,0.0299,0.0,0.164,0.578,89.634,182080,3
73,3ihf9gTcRUz7EvkFnoh5TW,Thunderous,Stray Kids,JYP,2021-08-23,0.613,0.785,1,-3.706,1,0.214,0.0,0.209,0.787,172.194,183267,4
74,5JIzb3fBZkHccwxnArc5j6,DOMINO,Stray Kids,JYP,2021-08-23,0.688,0.868,7,-2.007,1,0.0312,0.0,0.0753,0.684,160.056,198720,4
75,04tdHVB1dqr7uT9aiWEGPw,SSICK,Stray Kids,JYP,2021-08-23,0.669,0.83,5,-2.917,0,0.0149,0.0,0.427,0.502,169.972,190147,4
76,2Sge3diCXX5ffrzoTHVaj4,The View,Stray Kids,JYP,2021-08-23,0.763,0.812,1,-4.134,1,0.058,0.0,0.137,0.626,109.999,201747,4
77,1W9Kx4Oc7FbNbgYKmZSQhb,"Sorry, I Love You",Stray Kids,JYP,2021-08-23,0.744,0.659,1,-5.285,1,0.359,0.0,0.204,0.616,100.022,177613,4
78,0EetZOEMuGdEEz4x2q4VlM,Silent Cry,Stray Kids,JYP,2021-08-23,0.696,0.876,5,-2.505,0,0.137,0.0,0.279,0.587,104.044,209507,4
79,7A89GWdxMq1mXjjN3pFMKj,Secret Secret,Stray Kids,JYP,2021-08-23,0.655,0.742,0,-4.634,1,0.228,0.0,0.272,0.368,73.958,209987,4
80,5NWI3uy93q5AzLNTQurZYO,Star Lost,Stray Kids,JYP,2021-08-23,0.747,0.861,0,-3.032,1,0.0744,0.0,0.172,0.568,128.046,215240,4
81,2mUKh4aIxzXHHd0v9CSd8b,"Red Lights (Bang Chan, Hyunjin)",Stray Kids,JYP,2021-08-23,0.709,0.74,11,-4.276,0,0.181,0.0,0.548,0.339,127.993,189907,4
82,1FqLWBedYhhH6CYQIMFxzz,"Surfin’ (Lee Know, Changbin, Felix)",Stray Kids,JYP,2021-08-23,0.766,0.756,0,-4.644,1,0.0545,0.0,0.231,0.537,104.973,191333,4
83,52xPskWQ0NyOo42jRxcr5v,"Gone Away (HAN, Seungmin, I.N)",Stray Kids,JYP,2021-08-23,0.514,0.743,1,-4.895,1,0.167,0.0,0.363,0.386,143.869,241280,4
84,0x7ocubkczpfHNnB3eW0Dm,WOLFGANG,Stray Kids,JYP,2021-08-23,0.523,0.85,2,-3.48,0,0.0534,0.0,0.0787,0.139,161.576,190865,4
85,3W9xYk4icAY3LbmUTPE7TU,Mixtape : OH,Stray Kids,JYP,2021-08-23,0.745,0.684,11,-4.398,0,0.201,0.0,0.149,0.629,87.98,212480,4
86,4C9Zhjq5ux9ieiDWYfFcfP,Scars,Stray Kids,JYP,2021-10-06,0.542,0.671,0,-4.109,1,0.0303,0.0,0.123,0.451,79.997,200547,4
87,40eQ3f56CJ34Io5JXKn5rF,CALL,Stray Kids,JYP,2021-10-13,0.84,0.698,10,-5.663,1,0.215,0.0,0.149,0.846,89.977,167427,4
