,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
79,0u7aRGM7YmvtsmG5NSrNsO,Feel Special,TWICE,YG,2019-09-23,0.709,0.959,1,-1.339,1,0.0296,0.00188,0.107,0.644,128.983,206868,4
80,14lnkKluT9U1lAz6M10SPx,RAINBOW,TWICE,YG,2019-09-23,0.776,0.844,0,-3.626,1,0.0203,1.25e-06,0.14,0.716,133.987,177086,4
81,06rOypJlNqSmHXT3FymVp6,GET LOUD,TWICE,YG,2019-09-23,0.727,0.956,11,-3.636,0,0.046,0.00128,0.338,0.851,119.999,186970,4
82,0lOndCh09maK7vpvRgyy6u,TRICK IT,TWICE,YG,2019-09-23,0.756,0.897,0,-3.998,0,0.0895,1.68e-05,0.14,0.619,128.038,193996,4
83,5L002vJ4NC0lRM8RtncBBp,LOVE FOOLISH,TWICE,YG,2019-09-23,0.72,0.836,2,-2.306,0,0.11,2.74e-06,0.0575,0.623,114.961,191228,4
84,5yprM8km16jU3eXi0M9HRD,21:29,TWICE,YG,2019-09-23,0.654,0.725,11,-5.016,1,0.114,0.0,0.376,0.588,89.986,228917,3
85,2sKWWJ5ee3EnKBztzxPpMH,Fake & True,TWICE,YG,2019-10-18,0.678,0.808,5,-3.973,0,0.0569,0.0,0.288,0.765,125.938,219625,4
86,4270Icl47bsR6qAfSfpqP4,Breakthrough,TWICE,YG,2019-09-23,0.868,0.728,6,-3.338,0,0.0439,0.0,0.0975,0.616,112.006,217651,4
87,7m9xWqWjyXPzBP1jNbtPrA,Stronger,TWICE,YG,2019-09-23,0.832,0.9,9,-5.645,1,0.0217,0.000138,0.315,0.962,127.041,194973,4
88,6ZMcwaCE15KXhjsAd5M3Vd,HAPPY HAPPY,TWICE,YG,2019-09-23,0.609,0.932,10,-1.562,1,0.173,0.000946,0.396,0.755,179.995,206974,4
89,4kgu9eJvgj8gOCEh5YKb3x,Changing!,TWICE,YG,2019-09-23,0.832,0.904,7,-3.116,0,0.261,0.00029,0.0932,0.81,120.04,222093,4
90,25RWkl9jIFBN1ynlthsnsh,What You Waiting For,TWICE,YG,2019-09-23,0.754,0.91,10,-3.415,0,0.024,2.53e-06,0.302,0.695,119.972,201600,4
91,7Cyj9DCOFZpMHa5bi42dlA,Be OK,TWICE,YG,2019-09-23,0.854,0.714,0,-4.641,1,0.0305,0.0,0.0413,0.634,115.017,188840,4
92,2LqjwaWigfLE2G0CoPaSmr,POLISH,TWICE,YG,2019-09-23,0.642,0.874,7,-5.134,1,0.114,0.00031,0.0397,0.888,204.112,181693,4
93,3SSsWyiigwW44UO14r1HzQ,How u doin',TWICE,YG,2019-09-23,0.677,0.745,7,-3.771,0,0.0237,0.0067,0.0541,0.43,83.482,209467,4
94,5wwSCXsbpO8G1FrhkmFiKf,The Reason Why,TWICE,YG,2019-09-23,0.657,0.643,9,-5.057,1,0.116,0.0,0.336,0.536,80.01,226173,4
95,3egADkalVEpD99sI5AGGYe,SWING,TWICE,YG,2020-02-05,0.709,0.741,1,-4.085,1,0.0216,1.33e-06,0.111,0.702,120.002,202540,4
96,3omvXShuRPM3zbDpWYqf5g,MORE & MORE,TWICE,YG,2020-06-01,0.739,0.841,5,-4.162,1,0.0312,0.0,0.173,0.562,106.99,199653,4
97,128rj96Z6tTEU3h3awSMdB,OXYGEN,TWICE,YG,2020-06-01,0.775,0.87,0,-4.198,0,0.0564,2.82e-06,0.273,0.501,129.956,225400,4
98,5NhDDt5Zy8yGOECN3PLRdE,FIREWORK,TWICE,YG,2020-06-01,0.7,0.92,10,-1.532,0,0.115,2.93e-06,0.701,0.685,108.006,193467,4
99,6caS9LrdquWAfGeAmjqt1t,MAKE ME GO,TWICE,YG,2020-06-01,0.818,0.633,7,-3.145,1,0.00539,0.00174,0.0446,0.814,111.517,186707,4
