,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
69,7sOP2xCOlAVwETFcm2AC0M,Green Light,Girls' Generation,SM,2015-08-19,0.738,0.828,4,-2.253,0,0.0349,1.25e-05,0.0547,0.334,130.002,172667,4
70,3Wjx1Y9YO3RNZHxuimXZQG,Paradise,Girls' Generation,SM,2015-08-19,0.784,0.803,1,-3.608,1,0.0976,0.0,0.291,0.78,115.982,230822,4
71,1Id5vo9Rv6G6oMrDr1WjfR,Sign,Girls' Generation,SM,2015-08-19,0.69,0.684,3,-4.513,1,0.00213,0.000538,0.184,0.87,128.062,197277,4
72,3u1yoaMJt5GunoJGpEJB5E,예감 Bump It,Girls' Generation,SM,2015-08-19,0.706,0.895,7,-2.815,1,0.293,0.0,0.0682,0.604,88.024,228638,4
73,6tqW0eIssTlDmpSxSqxOCS,PARTY,Girls' Generation,SM,2015-07-07,0.753,0.887,10,-2.975,0,0.111,1.43e-05,0.0729,0.946,122.981,193814,4
74,0hVRNvzWFug35CNH6JgCJm,Check,Girls' Generation,SM,2015-07-07,0.752,0.866,2,-1.086,1,0.0883,0.0,0.209,0.582,99.979,206961,4
75,3eZweuTSGC5CWgFSBz5HTi,Catch Me If You Can,Girls' Generation,SM,2015-04-22,0.736,0.823,9,-3.45,0,0.0228,0.0,0.277,0.522,133.996,225853,4
76,3BEkxLHZ7tKza69iNzg1iH,Girls,Girls' Generation,SM,2015-04-22,0.527,0.632,9,-2.419,1,0.44,0.0,0.167,0.437,149.847,237053,4
77,34qbsFCHlFNQpD4BXKZ7eD,Holler,Girls' Generation-TTS,SM,2014-09-16,0.608,0.952,10,-2.144,0,0.12,0.0,0.145,0.664,100.025,183913,4
78,0gU3ezR5a5CIg02MivzJ1Y,아드레날린 (Adrenaline),Girls' Generation-TTS,SM,2014-09-16,0.749,0.823,11,-2.826,0,0.00448,0.0,0.0404,0.446,100.018,209549,4
79,3Met8C1GMyBfEQU6EtZLvs,내가 네게 (Whisper),Girls' Generation-TTS,SM,2014-09-16,0.561,0.877,1,-2.966,0,0.375,0.0,0.241,0.876,169.877,218436,4
80,3rcXk6aP1FvULYb4eK5amw,Stay,Girls' Generation-TTS,SM,2014-09-16,0.724,0.795,9,-2.045,1,0.00538,1.43e-06,0.321,0.587,132.995,211541,4
81,0gJd2XP1rXaAGGTwOV2CKg,Only U,Girls' Generation-TTS,SM,2014-09-16,0.53,0.859,5,-1.827,1,0.274,0.0,0.109,0.415,171.933,217496,4
82,2uL8dJlQxBaJkeC7EukUpx,EYES,Girls' Generation-TTS,SM,2014-09-16,0.683,0.857,1,-3.216,1,0.00185,0.0,0.273,0.453,103.045,159313,4
83,1gEHqX1uLUU7JoUQJ37maZ,Oh！,Girls' Generation,SM,2014-07-23,0.748,0.972,2,-2.436,0,0.0357,9.79e-06,0.186,0.562,143.995,188733,4
84,4cd2x70Y8oh5OVwtP2N0Pe,"사랑 그 한마디 (Love, The Only Word)",TAEYEON,SM,2014-07-10,0.439,0.437,9,-5.988,1,0.566,0.0,0.139,0.112,131.36,235451,4
85,1hrZVbWwU6v4WAjOjv0xGo,Mr.Mr.,Girls' Generation,SM,2014-02-24,0.701,0.964,4,-2.037,0,0.114,9.34e-06,0.153,0.484,113.058,235434,4
86,3kx8lrlX77dtpvE1e2dLSs,Goodbye,Girls' Generation,SM,2014-02-24,0.726,0.755,6,-3.67,0,0.328,0.0,0.144,0.621,120.045,193950,4
87,3E7fuPDS2v8aOn15etHFuj,유로파 Europa,Girls' Generation,SM,2014-02-24,0.714,0.86,3,-4.981,1,0.0235,0.0,0.294,0.578,124.02,202026,4
88,4ms5KwJ620RaphDh5HcTUF,Wait a Minute,Girls' Generation,SM,2014-02-24,0.654,0.895,6,-3.454,1,0.0696,4.28e-05,0.0653,0.929,133.998,204927,4
89,5spMcWcERS432BXeSjBnhg,백허그 Back Hug,Girls' Generation,SM,2014-02-24,0.589,0.738,8,-4.893,1,0.686,0.0,0.202,0.778,86.991,249360,4
90,0bNifJzrW0hnmvccypUllm,Soul,Girls' Generation,SM,2014-02-24,0.725,0.958,2,-2.701,1,0.149,7.3e-06,0.678,0.457,115.013,226997,4
91,1w3NKvQH0sizDnL2G0keq4,I Got A Boy,Girls' Generation,SM,2012-01-01,0.502,0.868,4,-1.275,0,0.0328,0.0,0.534,0.527,97.921,271333,4
92,4BFRz4l3lBD2xFmQeGLmZe,Dancing Queen,Girls' Generation,SM,2012-01-01,0.717,0.916,0,-1.697,1,0.404,1.49e-06,0.151,0.961,129.991,215280,4
93,0IBSXW4pirbxKPT0CrhPEZ,Baby Maybe,Girls' Generation,SM,2012-01-01,0.797,0.709,8,-4.854,1,0.122,0.0,0.692,0.587,114.974,222533,4
94,5cpPV8q8VVA3vpJf0wHHd4,Talk Talk,Girls' Generation,SM,2012-01-01,0.699,0.811,9,-3.537,0,0.0885,0.0,0.0811,0.799,100.099,166387,4
95,0HfFdGT7Ap9H745Q0ppTUG,Promise,Girls' Generation,SM,2012-01-01,0.651,0.637,5,-3.286,1,0.192,0.0,0.205,0.266,119.971,195347,4
96,4aci1qFTt2WbZRDPKWcXlY,Express 999,Girls' Generation,SM,2012-01-01,0.532,0.85,0,-1.81,1,0.0279,1.66e-05,0.172,0.692,126.025,206667,4
97,4VYXCd1niHuVB71db7JgjS,Lost In Love,Girls' Generation,SM,2012-01-01,0.565,0.557,8,-5.979,1,0.651,0.0,0.116,0.238,135.778,239907,4
98,3Rdrg0ONsF7dhV2KgDhuSE,Look At Me,Girls' Generation,SM,2012-01-01,0.64,0.896,2,-3.748,1,0.00728,0.00193,0.0727,0.558,172.863,181267,4
99,2vsKYv31bouUQkGbToBRK3,XYZ,Girls' Generation,SM,2012-01-01,0.736,0.913,8,-2.815,1,0.0938,1.96e-05,0.315,0.802,130.003,195240,4
