,Unnamed: 0,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
45,45,1Z6NmeYIfN4e8TuEYLFTKL,Streetlight (Changbin),Stray Kids,JYP,2022-12-21,0.778,0.813,8,-3.824,0,0.408,0.0,0.201,0.321,99.994,189920,4
46,46,0XABJLloqjHsF4mY4tGIOH,i hate to admit (Bang Chan),Stray Kids,JYP,2022-12-21,0.523,0.217,4,-7.91,1,0.794,0.0,0.0848,0.544,90.013,170080,4
47,47,4atsZkGtoHHPugKK5wzAE1,I GOT IT (HAN),Stray Kids,JYP,2022-12-21,0.746,0.795,9,-4.596,1,0.147,0.0,0.0653,0.824,75.698,170693,4
48,48,1BwFLLe233S6HR1ravS3yi,miss you (Hyunjin),Stray Kids,JYP,2022-12-21,0.658,0.226,6,-10.734,1,0.826,0.0,0.105,0.306,72.96,188973,4
49,49,1J0qupz0gVGSB5jcRY35tL,Maknae On Top (I.N),Stray Kids,JYP,2022-12-21,0.834,0.619,8,-2.846,1,0.28,1.97e-05,0.0374,0.883,129.986,153453,4
50,50,3czfvJgfEDfBT5OKA5qAU5,Alien (HAN),Stray Kids,JYP,2022-12-21,0.799,0.658,9,-4.049,1,0.247,0.0,0.138,0.133,95.057,199853,4
51,51,1Iu7bqGwYVB6OGq4uLt2ak,"Because (Changbin, Felix)",Stray Kids,JYP,2022-12-21,0.721,0.72,3,-6.085,0,0.816,0.0,0.327,0.57,90.009,198520,4
52,52,56uBQujWiOiFMFg1R3TZUJ,"Piece of a Puzzle (Changbin, Seungmin)",Stray Kids,JYP,2022-12-21,0.718,0.787,10,-3.989,1,0.354,0.0,0.121,0.683,138.132,173853,4
53,53,1ifB8sqR8gd09DSEloo4Du,Wish You Back (HAN),Stray Kids,JYP,2022-12-21,0.744,0.71,1,-3.738,0,0.183,0.0,0.168,0.291,99.998,198187,4
54,54,2KHgPAJycXwbZ2S1xuUT9T,HaPpY (HAN),Stray Kids,JYP,2022-12-21,0.664,0.719,0,-4.356,1,0.11,0.0,0.346,0.31,169.993,209573,4
55,55,0bxB5Jie9fGKTIibfYVfei,"Up All Night (Bang Chan, Changbin, Felix, Seungmin)",Stray Kids,JYP,2022-12-21,0.79,0.856,6,-3.4,0,0.134,0.0,0.0536,0.916,144.011,201720,4
56,56,0hLvtmoexLKl14LrzxOYRt,"Drive (Bang Chan, Lee Know)",Stray Kids,JYP,2022-12-21,0.622,0.703,7,-3.943,0,0.311,0.0,0.263,0.62,89.998,164107,4
57,57,07x9Jr01lqjlFycZsfKBae,ice.cream (Hyunjin),Stray Kids,JYP,2022-12-21,0.715,0.513,6,-5.725,1,0.442,0.0,0.165,0.312,80.137,170733,4
58,58,2ovMFHvl5jWOZdhd9hL7uf,THE SOUND,Stray Kids,JYP,2023-02-22,0.569,0.846,6,-3.185,0,0.015,0.0,0.105,0.377,188.051,180733,4
59,59,6TyUrD8PmqxYyPlYXNGLXq,Battle Ground,Stray Kids,JYP,2023-02-22,0.623,0.966,7,-4.06,1,0.0123,0.0,0.138,0.594,180.034,213880,4
60,60,4KTK0uE4uJlS2Y8Gtq81I9,Lost Me,Stray Kids,JYP,2023-02-22,0.548,0.856,0,-2.891,1,0.36,0.0,0.0731,0.439,86.037,189120,4
61,61,6e7SWgyx1EsEHmdDlsrbth,DLMLU,Stray Kids,JYP,2023-02-22,0.547,0.755,0,-3.279,0,0.00685,0.0,0.345,0.375,139.918,194760,4
62,62,4xr0Pc53xqpSEOWPMx0JI9,Novel,Stray Kids,JYP,2023-02-22,0.652,0.791,11,-3.7,1,0.303,0.0,0.135,0.679,105.143,188853,4
63,63,3jHSFa6SJUwp4Za5DNEaCh,There,Stray Kids,JYP,2023-02-22,0.712,0.631,1,-5.719,0,0.19,0.0,0.106,0.298,79.984,215373,4
64,64,4iNXUjXMr6rVJxH7a7yvGq,Hellevator,Stray Kids,JYP,2020-03-18,0.506,0.829,7,-2.109,0,0.0119,0.0,0.258,0.353,78.183,239133,4
65,65,4awANMW1SGfKtN5283lWjN,N/S,Stray Kids,JYP,2021-12-23,0.81,0.659,4,-4.882,0,0.00209,0.0,0.123,0.369,130.024,224042,4
66,66,5podb1asONjqwKk1iMVOeG,Hall of Fame,Stray Kids,JYP,2023-06-02,0.593,0.858,1,-2.568,1,0.226,0.0,0.115,0.764,160.164,171027,4
67,67,3gTQwwDNJ42CCLo3Sf4JDd,S-Class,Stray Kids,JYP,2023-06-02,0.886,0.781,5,-1.837,0,0.0895,0.0,0.0715,0.672,104.996,195689,4
68,68,1EWTsgQAEsUrnQ8iawhDSN,ITEM,Stray Kids,JYP,2023-06-02,0.762,0.819,7,-2.307,1,0.0317,0.0,0.332,0.704,161.994,191533,4
69,69,3OhW68CiyfCoeGntozuUMl,Super Bowl,Stray Kids,JYP,2023-06-02,0.809,0.873,2,-2.984,1,0.00406,0.0,0.0723,0.442,80.01,183160,4
70,70,0jvZ9caE53ubCQXMki6W23,TOPLINE (Feat. Tiger JK),Stray Kids,JYP,2023-06-02,0.738,0.743,9,-4.046,1,0.291,0.0,0.118,0.586,90.018,203547,4
71,71,6dyXogYZZ45wBgRY1Wq3P1,DLC,Stray Kids,JYP,2023-06-02,0.832,0.965,9,-2.613,0,0.0967,0.0,0.223,0.665,110.0,186000,4
72,72,7dqUVy6c69qzuAtIFbNeZ8,GET LIT,Stray Kids,JYP,2023-06-02,0.815,0.909,7,-2.252,0,0.15,0.0,0.286,0.827,100.053,171000,4
73,73,2vukoriV9e7oyOojN1NtsB,Collision,Stray Kids,JYP,2023-06-02,0.727,0.782,3,-3.586,1,0.217,0.0,0.276,0.544,149.972,157627,4
74,74,7LQvpgaadSh74HzYAjOisA,FNF,Stray Kids,JYP,2023-06-02,0.734,0.808,4,-3.134,0,0.0231,0.0,0.279,0.387,127.02,171680,4
75,75,5sSv2lotkWeHZ9YSTQrdbf,Youtiful,Stray Kids,JYP,2023-06-02,0.311,0.635,10,-3.501,1,0.241,0.0,0.128,0.357,67.181,209280,4
76,76,0fkL0fOhEzRK8WFe2ixt2d,Social Path,Stray Kids,JYP,2023-08-30,0.562,0.91,11,-3.51,0,0.0554,0.0,0.242,0.405,172.013,198787,4
77,77,3Oi8I8awZsuJtSEOGHuOXf,Butterflies,Stray Kids,JYP,2023-09-06,0.766,0.71,0,-2.97,1,0.213,0.0,0.14,0.828,80.059,190707,4
78,78,5Q1tv4GTxP3IJeGMOKdrFO,MEGAVERSE,Stray Kids,JYP,2023-11-10,0.613,0.73,10,-3.645,0,0.00875,2.25e-06,0.268,0.576,160.051,185520,4
79,79,1OG1NoKpZZLrMqMYCk9m84,LALALALA,Stray Kids,JYP,2023-11-10,0.705,0.849,0,-2.595,1,0.0647,0.0,0.653,0.609,125.976,182224,4
80,80,6uVpG6300TODQGjOAtXJjh,BLIND SPOT,Stray Kids,JYP,2023-11-10,0.622,0.872,2,-2.767,1,0.0495,0.0,0.0841,0.635,196.102,200813,4
81,81,2Rz7TEBsIXbI1tKsfQOCjI,COMFLEX,Stray Kids,JYP,2023-11-10,0.896,0.88,9,-2.585,1,0.0618,0.0,0.212,0.613,110.016,172320,4
82,82,5dUjBnP5zrWpWA5RGrr73g,Cover Me,Stray Kids,JYP,2023-11-10,0.465,0.756,8,-4.289,1,0.0919,0.0,0.0522,0.176,173.944,191013,3
83,83,2zPqhdPGNCwzXnvSvj7WgD,Leave,Stray Kids,JYP,2023-11-10,0.78,0.655,1,-4.864,1,0.553,0.0,0.0617,0.685,109.993,219093,4
