,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
52,25zDQjvFoACl4CzmjwmKu3,Find Me,TAEYEON,SM,2019-10-28,0.639,0.783,5,-3.449,0,0.0356,0.102,0.0,0.102,0.471,96.992,247621
53,4TsP3ww5zEXxuUdmkWIcqp,Love You Like Crazy,TAEYEON,SM,2019-10-28,0.684,0.796,6,-3.727,0,0.0501,0.00834,0.0,0.0491,0.42,94.989,179527
54,31mc9vkMVGvCHrlZukqhQb,LOL,TAEYEON,SM,2019-10-28,0.676,0.501,6,-5.952,0,0.0319,0.195,0.000101,0.0886,0.482,88.016,196741
55,5YZq7czabAgCWLNdEnJhI0,Better Babe,TAEYEON,SM,2019-10-28,0.393,0.533,6,-5.57,0,0.0421,0.419,0.0,0.383,0.378,61.287,251192
56,2Bgjj3t5bOh34DfENfgyUY,Wine,TAEYEON,SM,2019-10-28,0.587,0.53,6,-6.005,0,0.034,0.567,1.24e-06,0.117,0.367,72.022,237265
57,70ZpEHwTrCSZgIzuuX24CL,Do You Love Me?,TAEYEON,SM,2019-10-28,0.265,0.461,0,-6.531,1,0.033,0.754,0.0,0.281,0.255,197.988,248323
58,3uklUJ6YyDzPC1LHeAFVm5,City Love,TAEYEON,SM,2019-10-28,0.562,0.658,8,-5.818,1,0.05,0.355,0.0,0.106,0.714,90.068,218758
59,1fzLM4SRonzoHm723a2mP5,Gravity,TAEYEON,SM,2019-10-28,0.597,0.515,10,-5.62,1,0.0382,0.0898,1.27e-06,0.111,0.142,153.871,239500
60,7sjzOysoro4EunDYC9M6Vx,Badster,HYO,SM,2019-07-20,0.6,0.864,11,-6.732,0,0.0537,0.000924,0.0444,0.412,0.61,138.026,193438
61,4Brx4ymyPNKpS4aaCI9j1V,Summer Night,YOONA,SM,2019-05-30,0.647,0.768,0,-4.757,1,0.0385,0.639,0.0,0.0868,0.351,96.952,241353
62,0b2OkXtLM2NjE0ISvvR7JX,Promise,YOONA,SM,2019-05-30,0.587,0.521,11,-7.667,1,0.0299,0.493,0.0,0.125,0.501,172.017,212334
63,1esVK0wgkpFJ31eHvHZ7M9,VOICE,TAEYEON,SM,2019-05-13,0.509,0.816,2,-3.82,1,0.0612,0.224,0.0,0.219,0.641,159.844,191988
64,22D4S0uS0An4RjEfl9eNFs,I Found You,TAEYEON,SM,2019-05-13,0.488,0.799,0,-3.34,1,0.0367,0.0969,0.0,0.104,0.532,159.993,231558
65,1r246NLH1h9IJNrlyKG1Db,HORIZON,TAEYEON,SM,2019-05-13,0.623,0.83,3,-3.655,1,0.0469,0.666,0.0,0.522,0.836,102.029,231958
66,0Ert1W22Ytn74ezc5J07iG,Vanilla,TAEYEON,SM,2019-05-13,0.62,0.798,0,-5.49,0,0.0611,0.0315,1.11e-06,0.0789,0.233,95.982,241213
67,1QhmHYmtkPEXnM57IlDql0,TURNT AND BURNT,TAEYEON,SM,2019-05-13,0.685,0.835,2,-2.905,1,0.0772,0.157,0.0,0.293,0.714,97.999,181490
68,1JXD1cLYGESNdNiumjE35F,SIGNAL,TAEYEON,SM,2019-05-13,0.496,0.711,11,-3.715,1,0.111,0.256,0.0,0.207,0.721,76.215,249986
69,3R8iyJpmhI9ABDmTpetV2D,Blue,TAEYEON,SM,2019-03-24,0.449,0.46,2,-7.081,1,0.0404,0.881,1.44e-05,0.112,0.137,99.468,212842
70,4ytyLpIwUXbdFsNOvgNnmP,Four Seasons,TAEYEON,SM,2019-03-24,0.596,0.768,6,-4.948,1,0.145,0.0548,0.0,0.154,0.673,173.99,188238
71,757UjBpT2EkYnrUK9gkDZH,Punk Right Now,HYO,SM,2018-11-13,0.659,0.939,2,-4.043,1,0.0375,0.0076,0.0192,0.0583,0.671,104.983,178286
72,6L8wVNs6kuQ7sRjHowbrLp,Into You,YURI,SM,2018-10-04,0.672,0.805,0,-4.291,1,0.0529,0.223,0.0,0.329,0.689,93.94,186531
73,7cz4ARCw38xam9WSzPpY5Y,Illusion,YURI,SM,2018-10-04,0.77,0.599,5,-5.435,1,0.0478,0.165,1.88e-05,0.0796,0.386,100.094,227780
74,3vnc1Kr4Q6F4MyKQDgmxF0,C’est La Vie (That’s LIFE!),YURI,SM,2018-10-04,0.592,0.639,8,-3.675,1,0.054,0.21,0.0,0.0866,0.511,110.864,237752
75,5XUbiIDtSNKoc4OqT2n5QP,Butterfly,YURI,SM,2018-10-04,0.563,0.658,10,-4.036,0,0.0361,0.667,0.0,0.156,0.65,165.828,169152
76,5oVLdjnl9AdPxlcSsAZoLI,Chapter 2,YURI,SM,2018-10-04,0.625,0.393,10,-5.939,0,0.029,0.862,0.0,0.126,0.236,127.755,226315
77,0WEpR4wAorwHABhYz5YEQ8,Ending Credit (To be continued),YURI,SM,2018-10-04,0.571,0.731,5,-6.324,1,0.0664,0.469,1.28e-06,0.129,0.399,139.691,197795
78,4D5Ode2OfZMxIwQyvmhUe8,Lil’ Touch,Girls' Generation-Oh!GG,SM,2018-09-05,0.791,0.789,11,-4.694,0,0.104,0.0114,0.0,0.301,0.669,112.11,189846
79,7zosXagdBaf6YKxQzqYkIB,Fermata,Girls' Generation-Oh!GG,SM,2018-09-05,0.663,0.831,1,-5.02,0,0.0755,0.056,2.03e-06,0.128,0.511,97.086,238021
80,1fvLCkVS7xfD5kvUzzacoS,Stay,TAEYEON,SM,2018-06-30,0.631,0.725,2,-2.449,1,0.0314,0.127,0.0,0.118,0.414,104.953,252977
81,4vAQgQxs2gY3TlXBALUsKM,I'm The Greatest,TAEYEON,SM,2018-06-30,0.528,0.654,8,-2.415,1,0.0311,0.598,0.0,0.0655,0.342,76.036,194406
