,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
52,4zcoVOaN97y4WPUUAtDu0j,HeartBROKEN PlaYBoY,BOBBY,YG,2021-01-25,0.779,0.729,5,-5.356,1,0.0434,0.0807,0,0.109,0.497,109.974,216806
53,5BmhJNAVzCVmQH4aiQCYqN,RaiNinG (feat. JU-NE),BOBBY,YG,2021-01-25,0.636,0.678,6,-5.691,1,0.0524,0.0302,0,0.156,0.513,135.985,216882
54,4iXdQQtTXb6yUMbDv7950e,Let iT Go,BOBBY,YG,2021-01-25,0.453,0.89,10,-4.479,1,0.181,0.0739,0,0.291,0.774,187.92,234468
55,3S4YpayAH2CV3iR5RPb7iX,DeViL,BOBBY,YG,2021-01-25,0.405,0.858,0,-4.323,1,0.315,0.0297,0,0.675,0.382,171.101,210095
56,2psmCxz85mli4dgFnIZbQW,I LOVE YOU,BOBBY,YG,2017-09-14,0.763,0.83,2,-4.407,1,0.0975,0.0995,0,0.0708,0.592,111.988,210327
57,3uZrLYuhuFbo872XiLdo1x,RUNAWAY,BOBBY,YG,2017-09-14,0.712,0.745,8,-4.977,1,0.0924,0.153,0,0.0557,0.432,92.981,223355
58,10dHpqakxk3NHpHd2LIyqk,ALIEN,BOBBY,YG,2017-09-14,0.734,0.694,5,-6.813,0,0.0787,0.308,0,0.0972,0.805,139.949,193591
59,3wdQ9ZioKOzHIs6hA0x88u,TENDAE,BOBBY,YG,2017-09-14,0.769,0.705,11,-5.1,1,0.0949,0.61,0,0.105,0.751,90.092,216095
60,3pIpEhlipGhL3fN8FWCdoc,UP,BOBBY,YG,2017-09-14,0.793,0.758,8,-5.382,0,0.178,0.0749,0,0.339,0.329,140.003,250390
61,6GR9G4BWKnbcqaUmjYrVXt,SECRET,BOBBY,YG,2017-09-14,0.446,0.614,7,-6.574,1,0.273,0.347,0,0.0929,0.658,86.853,216292
62,3oDjBTEsEJuYQ5UegWr806,IN LOVE,BOBBY,YG,2017-09-14,0.526,0.365,2,-7.586,1,0.031,0.852,0,0.118,0.124,90.147,215680
63,7nwiiJfm5gdbJfLPqY2xZw,SWIM,BOBBY,YG,2017-09-14,0.682,0.806,7,-5.359,1,0.123,0.196,0,0.21,0.539,138.15,240578
64,6RxmoKcDLElJYIwOddEqV5,FIREWORK,BOBBY,YG,2017-09-14,0.61,0.74,6,-5.243,1,0.142,0.249,0,0.366,0.559,140.174,225748
65,2hRWNOtQv7551TRsJPv6pd,LEAN ON ME,BOBBY,YG,2017-09-14,0.678,0.914,9,-4.182,1,0.262,0.071,0,0.0477,0.779,89.906,223366
66,0dkqqQAizwp3MHJKehq5ng,HOLUP!,BOBBY,YG,2016-09-07,0.669,0.953,0,-2.43,1,0.0634,0.124,0,0.302,0.538,100.964,211875
